,tconst,primaryTitle,originalTitle,year,runtimeMinutes,genres,averageRating,numVotes
4244,tt7946422,Prospect,Prospect,2018,100,"Drama,Sci-Fi,Thriller",6.2,12430
4245,tt7946584,ZOOks,ZOOks,2018,90,Animation,6.0,16
4246,tt7946644,Eiffel I'm in Love 2,Eiffel I'm in Love 2,2018,117,Drama,6.9,314
4247,tt7946836,Animal World,Dong wu shi jie,2018,132,"Action,Fantasy,Sci-Fi",6.5,2761
4248,tt7947150,This One's for the Ladies,This One's for the Ladies,2018,82,Documentary,5.0,56
4249,tt7947336,Rodeo,Rodeo,2018,75,"Comedy,Documentary,History",7.4,127
4250,tt7947364,Family Life,Familienleben,2018,95,Documentary,6.8,13
4251,tt7947470,That Time of Year,Den tid på året,2018,101,"Comedy,Drama",6.2,335
4252,tt7947534,"Are you sleeping, brother Jakob?","Are you sleeping, brother Jakob?",2018,80,Documentary,8.7,23
4253,tt7947902,The Whitlow House,The Whitlow House,2018,64,Horror,4.0,53
4254,tt7948328,Crownsville Hospital: From Lunacy to Legacy,Crownsville Hospital: From Lunacy to Legacy,2018,108,Documentary,6.1,21
4255,tt7948406,Intelligent Lives,Intelligent Lives,2018,70,Documentary,9.2,13
4256,tt7948540,Ya Veremos,Ya Veremos,2018,85,Drama,5.6,541
4257,tt7948818,Aggregat,Aggregat,2018,94,Documentary,6.1,12
4258,tt7949046,Paradox,Paradox,2018,73,"Fantasy,Music",3.8,507
4259,tt7949178,Bordo Bereliler Afrin,Bordo Bereliler Afrin,2018,110,"Action,Thriller,War",1.5,136
4260,tt7950064,California Paranormal,California Paranormal,2018,80,Documentary,5.2,13
4261,tt7950334,The Mountain,The Mountain,2018,106,Drama,5.5,683
4262,tt7950388,Jibril,Jibril,2018,83,"Drama,Romance",7.0,75
4263,tt7951242,SPK Komplex,SPK Komplex,2018,111,Documentary,6.4,16
4264,tt7951272,Thobama,Thobama,2018,158,Comedy,6.3,18
4265,tt7952000,The Accused,Acusada,2018,108,"Crime,Drama,Thriller",6.1,1102
4266,tt7952620,Setembro a vida inteira,Setembro a vida inteira,2018,98,Documentary,7.5,18
4267,tt7952840,The Pastor and the Pro,The Pastor and the Pro,2018,80,Comedy,4.9,160
4268,tt7952920,Relaxer,Relaxer,2018,91,"Comedy,Fantasy",5.9,485
4269,tt7953386,Ruta,Ruta,2018,84,Documentary,8.8,393
4270,tt7953568,Blue Wind Blows,Blue Wind Blows,2018,88,Drama,6.5,15
4271,tt7953814,The Foundation of Criminal Excellence,Kriminalas ekselences fonds,2018,126,"Action,Comedy,Crime",8.2,971
4272,tt7954100,Zero to Heaven,Zero to Heaven,2018,90,"Action,Comedy,Fantasy",6.5,10
4273,tt7954282,Slave to the Grind,Slave to the Grind,2018,100,"Biography,Documentary,History",8.1,44
4274,tt7955106,Allahyar and the Legend of Markhor,Allahyar and the Legend of Markhor,2018,90,"Adventure,Animation,Family",7.5,326
4275,tt7955554,Father to Son,Van Pao-te,2018,115,Drama,6.7,228
4276,tt7955712,Girls Always Happy,Rou qing shi,2018,117,Drama,6.1,102
4277,tt7955970,Caravaggio: The Soul and the Blood,Caravaggio: The Soul and the Blood,2018,90,"Biography,Documentary",6.7,165
4278,tt7957456,L'impasse. La route.,L'impasse. La route.,2018,97,"Action,Adventure,Musical",8.5,43
4279,tt7957608,One Million American Dreams,One Million American Dreams,2018,90,Documentary,5.9,8
4280,tt7958614,Hibiscus & Ruthless,Hibiscus & Ruthless,2018,97,Comedy,5.6,126
4281,tt7958644,Mouthpiece,Mouthpiece,2018,91,Drama,7.0,112
4282,tt7958740,The Last Resort,The Last Resort,2018,70,"Documentary,History",7.3,108
4283,tt7959026,The Mule,The Mule,2018,116,"Crime,Drama,Thriller",7.0,76696
4284,tt7959042,The Ferry Man Manjusaka,The Ferry Man Manjusaka,2018,111,Fantasy,6.5,37
4285,tt7959216,Utøya: July 22,Utøya 22. juli,2018,93,"Drama,Thriller",7.3,9308
4286,tt7959390,Overman,Além do Homem,2018,91,Drama,5.8,28
4287,tt7959410,Snowed In,Snowed In,2018,79,"Drama,Horror,Thriller",4.6,5
4288,tt7959500,The Farm,The Farm,2018,80,"Horror,Mystery,Thriller",3.8,1276
4289,tt7959520,La prima,La prima,2018,94,Comedy,2.9,44
4290,tt7959876,Vikadakumaran,Vikadakumaran,2018,131,"Comedy,Thriller",6.0,244
4291,tt7959898,SOMM 3,SOMM 3,2018,78,Documentary,7.2,132
4292,tt7959952,Premasoothram,Premasoothram,2018,162,Romance,7.0,23
4293,tt7960168,Eka Dawasaka Api,Eka Dawasaka Api,2018,69,"Drama,Romance",7.8,54
4294,tt7960400,Brillebjørn på bondegården,Brillebjørn på bondegården,2018,63,Family,5.8,20
4295,tt7960458,The Frozen Fire,Ginnen Upan Seethala,2018,150,"Biography,Drama,History",8.5,300
4296,tt7960908,Casanovagen,Casanovagen,2018,67,"Biography,Drama",5.6,45
4297,tt7960918,Cin Çesmesi,Cin Çesmesi,2018,85,"Horror,Thriller",4.6,50
4298,tt7961060,Dragon Ball Super: Broly,Doragon bôru chô: Burorî,2018,100,"Action,Adventure,Animation",7.9,18430
4299,tt7961082,Wangdrak's Rain Boots,Wang Zha de yuxue,2018,90,\N,7.0,14
4300,tt7961144,"Swedish Candy, Some Violence and a Bit of Cat","Smågodis, katter och lite våld",2018,45,\N,4.2,8
4301,tt7961558,Tuzdan Kaide,Tuzdan Kaide,2018,71,Drama,5.1,110
4302,tt7962598,Till the End of the World,Nan ji jue lian,2018,117,"Adventure,Drama",6.6,243
4303,tt7962890,A Journey to the Fumigated Towns,A Journey to the Fumigated Towns,2018,97,Documentary,6.2,36
4304,tt7962932,I'll Take Your Dead,I'll Take Your Dead,2018,83,Horror,5.8,2332
4305,tt7963218,Atlantic Rim: Resurrection,Atlantic Rim: Resurrection,2018,86,"Action,Adventure,Sci-Fi",1.7,633
4306,tt7963804,Pantham,Pantham,2018,122,Action,6.7,276
4307,tt7963848,All I Want for Christmas,Julemandens datter,2018,92,Family,6.6,40
4308,tt7963996,vandi,vandi,2018,148,Family,6.0,33
4309,tt7964104,Aufbruch,Aufbruch,2018,103,"Drama,Romance",5.6,37
4310,tt7966360,Absurd,Absurd,2018,80,Drama,5.7,7
4311,tt7966920,John McEnroe: In the Realm of Perfection,L'empire de la perfection,2018,95,"Documentary,Sport",6.7,453
4312,tt7967296,Simplicity,Simplicity,2018,95,"Comedy,Family",7.3,6
4313,tt7967364,Benim Küçük Sözlerim,Benim Küçük Sözlerim,2018,71,"Drama,Family",7.3,33
4314,tt7967600,Classical Period,Classical Period,2018,62,Drama,6.6,56
4315,tt7967754,4 histoires fantastiques,4 histoires fantastiques,2018,80,Sci-Fi,6.8,12
4316,tt7967834,Meet Me in St. Gallen,Meet Me in St. Gallen,2018,94,"Comedy,Drama,Romance",7.2,175
4317,tt7967846,Mijaaj,Mijaaj,2018,122,"Action,Drama",6.2,28
4318,tt7967954,Rise of the Legend,Rise of the Legend,2018,111,Biography,7.3,227
4319,tt7968114,Agneta,Agneta,2018,60,Documentary,8.7,7
4320,tt7968170,6 Athiyayam,6 Athiyayam,2018,118,Horror,4.2,28
4321,tt7968500,Jarugandi,Jarugandi,2018,136,"Comedy,Drama",5.8,83
4322,tt7968976,Weed the People,Weed the People,2018,97,Documentary,7.2,183
4323,tt7969042,Social Animals,Social Animals,2018,86,Documentary,5.6,375
4324,tt7969140,Thousand Yard Stare,Thousand Yard Stare,2018,91,War,3.8,182
4325,tt7971388,Damaru Ko Dandibiyo,Damaru Ko Dandibiyo,2018,138,"Drama,Sport",8.9,35
4326,tt7971756,Inspector Gullu,Inspector Gullu,2018,124,Action,7.2,29
4327,tt7972178,70 Big Ones,70 Binladens,2018,100,Thriller,5.8,467
4328,tt7972528,I Remember the Crows,Lembro mais dos Corvos,2018,82,Documentary,7.0,57
4329,tt7972674,Hey Ram Hamne Gandhi Ko maar Diya,Hey Ram Hamne Gandhi Ko maar Diya,2018,106,Drama,8.6,134
4330,tt7973342,Funny Pets 2,Funny Pets 2,2018,71,Animation,7.4,63
4331,tt7973608,25 IN 24,25 IN 24,2018,65,Documentary,7.2,17
4332,tt7973916,Enter The Wild,Enter The Wild,2018,96,"Adventure,Drama",4.4,1028
4333,tt7974128,Früher oder später,Früher oder später,2018,120,"Comedy,Documentary,Drama",8.3,7
4334,tt7974204,Revan & Reina,Revan & Reina,2018,98,Drama,8.3,29
4335,tt7974228,The President's Bodyguard,The President's Bodyguard,2018,80,Documentary,8.9,7
4336,tt7974608,Kamchatka Bears. Life Begins,Kamchatka Bears. Life Begins,2018,52,Documentary,7.6,31
4337,tt7974772,A Sniper's War,A Sniper's War,2018,83,Documentary,2.1,6860
4338,tt7975046,Songwriter,Songwriter,2018,84,"Documentary,Music",7.2,414
4339,tt7975674,Reborn,Reborn,2018,80,Horror,4.0,227
4340,tt7976370,Keeping & saving or how to live,Keeping & saving or how to live,2018,84,Documentary,7.1,36
4341,tt7976486,Sin Island,Sin Island,2018,106,Thriller,6.8,96
4342,tt7976502,Pari,Pari,2018,150,Horror,4.5,117
4343,tt7976904,Phoenix,Føniks,2018,85,Drama,6.8,119
4344,tt7976972,Horizonti,Horizonti,2018,105,Drama,7.0,71
4345,tt7977036,Mi Hermano,Mi Hermano,2018,71,Documentary,8.1,17
4346,tt7977162,More Human Than Human,More Human Than Human,2018,79,Documentary,5.9,119
4347,tt7977310,The Gospel of Eureka,The Gospel of Eureka,2018,75,"Documentary,Music",6.6,77
4348,tt7977594,Garry Winogrand: All Things are Photographable,Garry Winogrand: All Things are Photographable,2018,90,Documentary,7.5,96
4349,tt7977914,Komaali Kings,Komaali Kings,2018,125,Comedy,8.9,81
4350,tt7978752,The Bestowal,The Bestowal,2018,90,"Drama,Fantasy,Sci-Fi",7.4,21
4351,tt7980006,Alt-Right: Age of Rage,Alt-Right: Age of Rage,2018,104,Documentary,5.8,556
4352,tt7980050,The Oscar Nominated Short Films 2018: Documentary,The Oscar Nominated Short Films 2018: Documentary,2018,178,Documentary,7.8,25
4353,tt7980094,The Oscar Nominated Short Films 2018: Animation,The Oscar Nominated Short Films 2018: Animation,2018,83,Animation,7.5,157
4354,tt7980152,Daughters of the Sexual Revolution: The Untold Story of the Dallas Cowboys Cheerleaders,Daughters of the Sexual Revolution: The Untold Story of the Dallas Cowboys Cheerleaders,2018,78,Documentary,6.5,144
4355,tt7980216,From All Corners,From All Corners,2018,93,\N,6.1,7
4356,tt7981182,Danur 2: Maddah,Danur 2: Maddah,2018,92,Horror,5.6,329
4357,tt7981260,Garbage,Garbage,2018,105,"Drama,Thriller",3.3,828
4358,tt7981404,Traffic Ramasamy,Traffic Ramasamy,2018,113,"Biography,Drama",6.1,50
4359,tt7981452,Kvnshchiki,Kvnshchiki,2018,125,"Comedy,Drama",6.7,43
4360,tt7981492,Sabrina,Sabrina,2018,113,"Horror,Thriller",4.2,1152
4361,tt7981638,Around India with a Movie Camera,Around India with a Movie Camera,2018,72,Documentary,7.2,8
4362,tt7981864,The Wind in the Willows: The Musical,The Wind in the Willows: The Musical,2018,140,Musical,7.3,13
4363,tt7983348,Lake Fear 3,Lake Fear 3,2018,79,"Comedy,Horror",2.2,102
4364,tt7983678,Nossa Chape,Nossa Chape,2018,101,"Documentary,Sport",7.7,168
4365,tt7983794,Operation Odessa,Operation Odessa,2018,95,Documentary,7.7,1947
4366,tt7983844,Take Your Pills,Take Your Pills,2018,87,Documentary,6.4,3720
4367,tt7983928,Farewell Ella Bella,Farewell Ella Bella,2018,80,Drama,6.7,9
4368,tt7984730,Spiele mit Bart: The Movie feat. Night Trap,Spiele mit Bart: The Movie feat. Night Trap,2018,119,Comedy,8.8,220
4369,tt7984826,Meow Wolf: Origin Story,Meow Wolf: Origin Story,2018,88,Documentary,6.7,108
4370,tt7986084,Europas Brasilia,Europas Brasilia,2018,65,Documentary,8.2,5
4371,tt7986222,Kolamavu Kokila,Kolamavu Kokila,2018,140,"Comedy,Crime,Drama",7.3,1770
4372,tt7986672,The Nightshifter,Morto Não Fala,2018,110,"Horror,Mystery,Thriller",6.0,718
4373,tt7986760,Crô em Família,Crô em Família,2018,94,Comedy,3.7,38
4374,tt7986790,Gekijouban Macross Delta: Gekijou no Walküre,Gekijouban Macross Delta: Gekijou no Walküre,2018,120,Animation,6.8,19
4375,tt7987516,3 Seconds Divorce,3 Seconds Divorce,2018,54,Documentary,7.4,25
4376,tt7989512,Little Hero,Little Hero,2018,104,Animation,7.0,18
4377,tt7989520,The Branded: Initiation,The Branded: Initiation,2018,99,"Drama,Horror,Thriller",7.2,6
4378,tt7990046,Patrimonio,Patrimonio,2018,83,Documentary,7.8,9
4379,tt7990058,Victory Day,Den' Pobedy,2018,94,Documentary,6.0,155
4380,tt7990126,Cultured Bigfoot,Cultured Bigfoot,2018,81,Documentary,6.8,6
4381,tt7991418,Gaja Baja,Gaja Baja,2018,138,"Comedy,Drama",8.4,34
4382,tt7991628,Mali,Mali,2018,90,"Crime,Drama",6.7,134
4383,tt7991818,Wesalna wela b'adna?,Wesalna wela b'adna?,2018,80,Comedy,5.3,10
4384,tt7991860,Indus Blues,Indus Blues,2018,76,"Documentary,Musical",8.7,9
4385,tt7993338,Kadha Paranja Kadha,Kadha Paranja Kadha,2018,134,Drama,6.1,21
4386,tt7993666,Charles I's Treasures Reunited,Charles I's Treasures Reunited,2018,60,History,6.4,8
4387,tt7994070,Crayon Shin-chan: Burst Serving! Kung Fu Boys - Ramen Rebellion,Crayon Shin-chan: Burst Serving! Kung Fu Boys - Ramen Rebellion,2018,104,"Action,Adventure,Animation",6.0,109
4388,tt7994188,Aschhe Abar Shabor,Aschhe Abar Shabor,2018,128,"Crime,Drama,Thriller",6.2,399
4389,tt7995888,Benim Adim Osman,Benim Adim Osman,2018,106,Comedy,5.5,6
4390,tt7996170,The Burying Party,The Burying Party,2018,60,War,8.7,47
4391,tt7996560,Xiao Mei,Xiao Mei,2018,95,Mystery,6.3,107
4392,tt7997042,It Comes,Kuru,2018,135,"Drama,Horror,Mystery",6.4,353
4393,tt7997932,Katheyondu Shuruvagide,Katheyondu Shuruvagide,2018,133,"Comedy,Romance",7.4,288
4394,tt7998260,Azaadi,Azaadi,2018,152,"Action,Drama,Romance",6.5,241
4395,tt7998306,Un jour ça ira,Un jour ça ira,2018,86,Documentary,6.4,17
4396,tt7999770,The Doctor from India,The Doctor from India,2018,89,Documentary,6.0,57
4397,tt7999950,Every Other Holiday,Every Other Holiday,2018,90,"Drama,Family,Romance",7.1,240
4398,tt7999960,Guie'dani's Navel,Xquipi' Guie'dani,2018,119,Drama,6.9,32
4399,tt7999962,Infinite Football,Fotbal Infinit,2018,70,Documentary,6.6,232
4400,tt7999980,Koli 2.0,Koli 2.0,2018,50,Crime,7.4,513
4401,tt8000146,George Michael Freedom: The Director's Cut,George Michael Freedom: The Director's Cut,2018,109,"Biography,Documentary,Music",8.3,6
4402,tt8000314,Owl Mountain,Peledu kalnas,2018,128,Drama,7.2,479
4403,tt8001346,Asterix: The Secret of the Magic Potion,Astérix: Le secret de la potion magique,2018,87,"Adventure,Animation,Comedy",6.7,5139
4404,tt8001400,Mr. Cleaver,Mr. Cleaver,2018,75,Horror,3.4,58
4405,tt8003558,Keep Going,Continuer,2018,84,Drama,5.7,200
4406,tt8004826,The Opiate Diaries,The Opiate Diaries,2018,90,Drama,5.4,7
4407,tt8005366,Zhenshchiny protiv muzhchin: Krymskie kanikuly,Zhenshchiny protiv muzhchin: Krymskie kanikuly,2018,80,Comedy,6.7,927
4408,tt8005982,Guns Found Here,Guns Found Here,2018,11,Documentary,7.1,23
4409,tt8006356,Überall wo wir sind,Überall wo wir sind,2018,92,Documentary,7.7,34
4410,tt8006398,Women with Gunpowder Earrings,Women with Gunpowder Earrings,2018,77,"Documentary,War",8.4,12
4411,tt8006426,Deadly Still,Foto na pamyat,2018,80,"Horror,Thriller",3.0,347
4412,tt8006508,You Come From Far Away,You Come From Far Away,2018,84,"Documentary,History,War",7.7,10
4413,tt8006926,The Russian Five,The Russian Five,2018,102,"Documentary,Sport",8.2,379
4414,tt8007250,Buurman & Buurman: Hebben een nieuw huis,Buurman & Buurman: Hebben een nieuw huis,2018,54,Family,6.5,46
4415,tt8008664,Doel,Doel,2018,70,Documentary,6.6,16
4416,tt8009306,Chalthe Chalthe,Chalthe Chalthe,2018,135,"Action,Comedy,Drama",7.5,11
4417,tt8009522,Nome di donna,Nome di donna,2018,98,Drama,6.1,214
4418,tt8009578,Texas Cotton,Texas Cotton,2018,88,"Crime,Mystery,Western",5.1,155
4419,tt8009736,Oko na Roki,Oko na Roki,2018,83,"Biography,Documentary",8.5,8
4420,tt8009976,Disaster Capitalism,Disaster Capitalism,2018,52,Documentary,7.0,9
4421,tt8010518,Sieu sao sieu ngo,Sieu sao sieu ngo,2018,90,"Comedy,Romance",4.9,44
4422,tt8010954,"I Am Miranda: Chains, Chainsaws and the Cricket","I Am Miranda: Chains, Chainsaws and the Cricket",2018,65,Crime,6.3,32
4423,tt8011276,Laila Majnu,Laila Majnu,2018,140,"Drama,Romance",7.7,1617
4424,tt8011288,Goli Soda 2,Goli Soda 2,2018,128,Drama,7.6,807
4425,tt8011302,Thimiru Pudichavan,Thimiru Pudichavan,2018,156,"Action,Drama",5.4,302
4426,tt8011324,Seethakaathi,Seethakaathi,2018,173,Drama,7.0,638
4427,tt8011328,Seema Raja,Seema Raja,2018,158,"Action,Drama",4.5,1327
4428,tt8011334,Manusanaa Nee,Manusanaa Nee,2018,132,"Drama,Thriller",6.0,28
4429,tt8011450,Itlauli Barrah,Itlauli Barrah,2018,89,Comedy,4.6,46
4430,tt8011712,The Past,The Past,2018,120,"Drama,Horror",6.7,73
4431,tt8012148,The Chairs Game,Reise nach Jerusalem,2018,120,"Comedy,Drama",7.4,38
4432,tt8012220,Thys & Trix,Thys & Trix,2018,95,Comedy,6.9,31
4433,tt8012228,Reflections in the Dust,Reflections in the Dust,2018,75,Drama,5.3,18
4434,tt8013280,Wad: Overleven op de Grens van Water en Land,Wad: Overleven op de Grens van Water en Land,2018,93,Documentary,7.0,155
4435,tt8013338,Franco on Trial: The Spanish Nuremberg?,Franco on Trial: The Spanish Nuremberg?,2018,101,Documentary,8.6,8
4436,tt8013642,Lily Bily,Lily Bily,2018,138,"Drama,Romance",6.6,23
4437,tt8014038,A Deal with the Universe,A Deal with the Universe,2018,92,Documentary,6.8,49
4438,tt8014130,Danny Brown Live at the Majestic,Danny Brown Live at the Majestic,2018,45,Documentary,8.3,9
4439,tt8014422,Room 7,Room 7,2018,52,Comedy,6.1,16
4440,tt8014482,Milford Graves Full Mantis,Milford Graves Full Mantis,2018,91,Documentary,7.7,82
4441,tt8015080,Godzilla: City on the Edge of Battle,Gojira: kessen kidô zôshoku toshi,2018,101,"Action,Animation,Sci-Fi",5.8,3564
4442,tt8015984,Battle of Dunkirk: From Disaster to Triumph,Battle of Dunkirk: From Disaster to Triumph,2018,72,Documentary,8.9,15
4443,tt8016004,Zombie Beauty Pageant: Drop Dead Gorgeous,Zombie Beauty Pageant: Drop Dead Gorgeous,2018,82,Thriller,3.7,25
4444,tt8016032,Chronicle of the After-School Wars,Hôkago senki,2018,115,Horror,8.4,37
4445,tt8016546,A Wall Within,A Wall Within,2018,75,Documentary,7.4,15
4446,tt8016640,French Viplavam,French Viplavam,2018,130,Comedy,4.8,11
4447,tt8016648,Ente Mezhuthiri Athazhangal,Ente Mezhuthiri Athazhangal,2018,148,"Drama,Romance",7.5,696
4448,tt8016666,Oru Pazhaya Bomb Kadha,Oru Pazhaya Bomb Kadha,2018,147,Comedy,5.3,245
4449,tt8016672,Kamuki,Kamuki,2018,122,Romance,4.2,189
4450,tt8016720,Havana Divas,Havana Divas,2018,90,Documentary,7.7,19
4451,tt8016764,Hitler Versus Picasso and the Others,Hitler contro Picasso e gli altri,2018,94,"Documentary,History",6.9,128
4452,tt8017398,Ziva Postec: The Editor Behind the Film Shoah,"Ziva Postec, la monteuse derrière le film Shoah",2018,92,Documentary,6.6,9
4453,tt8017700,Witch 2,Witch 2,2018,60,"Drama,Fantasy,Horror",7.3,31
4454,tt8018008,BROS. Last Call,BROS. Last Call,2018,92,Comedy,7.6,1089
4455,tt8019076,"Yes, No, Goodbye","Yes, No, Goodbye",2018,69,Documentary,6.1,8
4456,tt8019290,Kinshasa Makambo,Kinshasa Makambo,2018,75,Documentary,6.5,33
4457,tt8020646,Kallai FM,Kallai FM,2018,113,Drama,6.2,28
4458,tt8020896,An Elephant Sitting Still,Da xiang xi di er zuo,2018,230,Drama,7.8,2677
4459,tt8021048,Survive The Hollow Shoals,Survive The Hollow Shoals,2018,78,Horror,5.1,165
4460,tt8021662,Everyone Afraid to Be Forgotten,Everyone Afraid to Be Forgotten,2018,53,Music,8.1,29
4461,tt8022648,Barrefondo,Barrefondo,2018,76,\N,6.0,13
4462,tt8023734,Kadaikutty Singam,Kadaikutty Singam,2018,149,"Action,Drama",6.9,1752
4463,tt8023928,The Hidden Land: Back to No Man's Land in Northern Tibet,The Hidden Land: Back To No Man's Land In Northern Tibet,2018,82,Documentary,5.0,20
4464,tt8024224,Interchange,Interchange,2018,62,Documentary,5.8,12
4465,tt8024556,Laung Laachi,Laung Laachi,2018,137,"Comedy,Drama",5.7,293
4466,tt8024712,Yowis Ben,Yowis Ben,2018,99,"Comedy,Drama",8.6,3024
4467,tt8025310,The Odds,The Odds,2018,107,Horror,4.6,586
4468,tt8026554,Socrates,Socrates,2018,71,Drama,6.9,244
4469,tt8027144,Boomerang,Boomerang,2018,90,Comedy,6.7,7
4470,tt8027286,Surfer: Teen Confronts Fear,Surfer,2018,98,Drama,4.2,36
4471,tt8027296,Analysis Paralysis,Analysis Paralysis,2018,91,"Comedy,Romance",6.2,25
4472,tt8027322,The Joke Thief,The Joke Thief,2018,81,Drama,6.1,3897
4473,tt8027448,The Rare Event,The Rare Event,2018,48,Documentary,5.1,14
4474,tt8028486,Susters,Susters,2018,91,Adventure,6.6,23
4475,tt8029242,The Little God,Kunju Daivam,2018,153,Drama,7.8,205
4476,tt8031054,Botero,Botero,2018,82,"Biography,Documentary",8.2,52
4477,tt8031554,L Storm,'L' fung bou,2018,97,"Action,Crime",5.8,388
4478,tt8031742,Cobby: The Other Side of Cute,Cobby: The Other Side of Cute,2018,85,Documentary,9.4,7
4479,tt8032636,Nimisham,Nimisham,2018,121,"Action,Thriller",4.0,6
4480,tt8032752,Painting Life,Painting Life,2018,145,Drama,5.7,6
4481,tt8032834,Proshchatsya ne budem,Proshchatsya ne budem,2018,110,"Drama,War",5.6,63
4482,tt8032912,Parwaaz Hai Junoon,Parwaaz Hai Junoon,2018,130,"Action,Romance,War",8.3,1281
4483,tt8033428,Uma,Uma,2018,149,Drama,7.3,690
4484,tt8033592,Us and Them,Hou lai de wo men,2018,120,"Drama,Romance",7.3,1886
4485,tt8034094,Krishnatulasi,Krishnatulasi,2018,134,"Comedy,Drama,Romance",7.4,18
4486,tt8034372,Vann over ild,Vann over ild,2018,90,"Adventure,Comedy,Western",4.6,25
4487,tt8034848,Bewaarders,Bewaarders,2018,73,Documentary,7.4,9
4488,tt8035116,Mijn leven is van mij - Pia Douwes,Mijn leven is van mij - Pia Douwes,2018,52,Documentary,8.1,7
4489,tt8036174,Unbanned: The Legend of AJ1,Unbanned: The Legend of AJ1,2018,91,Documentary,7.4,43
4490,tt8037648,Divangatha Manjunathana Geleyaru,Divangatha Manjunathana Geleyaru,2018,123,Drama,9.0,45
4491,tt8037650,Dressage,Dressage,2018,88,"Drama,Thriller",5.7,230
4492,tt8038150,Cracking Nuts,Cracking Nuts,2018,94,Drama,7.3,81
4493,tt8038160,Stroomop,Stroomop,2018,106,"Adventure,Drama",6.8,59
4494,tt8040482,Alaska,Alaska,2018,85,Drama,6.1,8
4495,tt8040732,Field Study,Field Study,2018,101,"Drama,Fantasy,Mystery",2.9,37
4496,tt8041244,Anche senza di te,Anche senza di te,2018,104,"Comedy,Romance",6.0,34
4497,tt8041274,The Significant Other,The Significant Other,2018,109,Drama,7.0,41
4498,tt8041916,Time Jumpers,Time Jumpers,2018,79,Sci-Fi,6.0,604
4499,tt8041922,Watch If You Dare,Watch If You Dare,2018,71,"Comedy,Horror",4.8,630
4500,tt8042324,Lakshmi,Lakshmi,2018,130,Drama,6.9,430
4501,tt8042452,Family First,Chien de garde,2018,87,Drama,7.1,347
4502,tt8042598,Ruling of the Heart,Ruling of the Heart,2018,85,Drama,7.1,57
4503,tt8043038,Prowler,Prowler,2018,74,"Drama,Thriller",3.2,118
4504,tt8043092,Sammohanam,Sammohanam,2018,137,Romance,7.7,1092
4505,tt8043254,Sirb Al-Hamam,Sirb Al-Hamam,2018,98,Action,7.1,40
4506,tt8043306,Teefa in Trouble,Teefa in Trouble,2018,155,"Action,Comedy,Crime",7.3,2888
4507,tt8045100,One Summer When You Went Away,One Summer When You Went Away,2018,105,Drama,7.4,7
